concept id	name	element file id.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2891.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2946.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2945.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2948.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2903.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2914.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2920.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2949.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2919.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2881.obj
FMA7380	left posterior basal bronchopulmonary segment	FJ2892.obj
FMA68233	left posterior basal segmental bronchial tree	FJ2528.obj
FMA68233	left posterior basal segmental bronchial tree	FJ2527.obj
FMA68233	left posterior basal segmental bronchial tree	FJ2529.obj
FMA68233	left posterior basal segmental bronchial tree	FJ2446.obj
FMA68233	left posterior basal segmental bronchial tree	FJ2531.obj
FMA68233	left posterior basal segmental bronchial tree	FJ2530.obj
FMA7379	left lateral basal bronchopulmonary segment	FJ2923.obj
FMA7379	left lateral basal bronchopulmonary segment	FJ2922.obj
FMA7379	left lateral basal bronchopulmonary segment	FJ2921.obj
FMA7379	left lateral basal bronchopulmonary segment	FJ2882.obj
FMA68232	left lateral basal segmental bronchial tree	FJ2534.obj
FMA68232	left lateral basal segmental bronchial tree	FJ2445.obj
FMA68232	left lateral basal segmental bronchial tree	FJ2533.obj
FMA68232	left lateral basal segmental bronchial tree	FJ2532.obj
FMA7377	left medial basal bronchopulmonary segment	FJ2537.obj
FMA7377	left medial basal bronchopulmonary segment	FJ2442.obj
FMA7377	left medial basal bronchopulmonary segment	FJ2885.obj
FMA7377	left medial basal bronchopulmonary segment	FJ2884.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2957.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2538.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2956.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2959.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2535.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2887.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2886.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2536.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2883.obj
FMA7378	left anterior basal bronchopulmonary segment	FJ2960.obj
FMA7376	left superior bronchopulmonary segment	FJ2889.obj
FMA7376	left superior bronchopulmonary segment	FJ2888.obj
FMA7376	left superior bronchopulmonary segment	FJ2894.obj
FMA7376	left superior bronchopulmonary segment	FJ2893.obj
FMA7376	left superior bronchopulmonary segment	FJ2895.obj
FMA7376	left superior bronchopulmonary segment	FJ2890.obj
FMA7376	left superior bronchopulmonary segment	FJ2891.obj
FMA68228	left superior segmental bronchial tree	FJ2480.obj
FMA68228	left superior segmental bronchial tree	FJ2479.obj
FMA68228	left superior segmental bronchial tree	FJ2448.obj
FMA68228	left superior segmental bronchial tree	FJ2483.obj
FMA68228	left superior segmental bronchial tree	FJ2482.obj
FMA68228	left superior segmental bronchial tree	FJ2485.obj
FMA68228	left superior segmental bronchial tree	FJ2484.obj
FMA26661	right bronchial tree	FJ2509.obj
FMA26661	right bronchial tree	FJ2517.obj
FMA26661	right bronchial tree	FJ2516.obj
FMA26661	right bronchial tree	FJ2519.obj
FMA26661	right bronchial tree	FJ2518.obj
FMA26661	right bronchial tree	FJ2524.obj
FMA26661	right bronchial tree	FJ2458.obj
FMA26661	right bronchial tree	FJ2513.obj
FMA26661	right bronchial tree	FJ2523.obj
FMA26661	right bronchial tree	FJ2512.obj
FMA26661	right bronchial tree	FJ2526.obj
FMA26661	right bronchial tree	FJ2515.obj
FMA26661	right bronchial tree	FJ2525.obj
FMA26661	right bronchial tree	FJ2514.obj
FMA26661	right bronchial tree	FJ2520.obj
FMA26661	right bronchial tree	FJ2454.obj
FMA26661	right bronchial tree	FJ2453.obj
FMA26661	right bronchial tree	FJ2522.obj
FMA26661	right bronchial tree	FJ2511.obj
FMA26661	right bronchial tree	FJ2521.obj
FMA26661	right bronchial tree	FJ2510.obj
FMA31741	middle lobe part of right bronchial tree	FJ2506.obj
FMA31741	middle lobe part of right bronchial tree	FJ2505.obj
FMA31741	middle lobe part of right bronchial tree	FJ2508.obj
FMA31741	middle lobe part of right bronchial tree	FJ2507.obj
FMA31741	middle lobe part of right bronchial tree	FJ2449.obj
FMA31741	middle lobe part of right bronchial tree	FJ2504.obj
FMA31741	middle lobe part of right bronchial tree	FJ2503.obj
FMA31741	middle lobe part of right bronchial tree	FJ2451.obj
FMA31747	lower lobe part of right bronchial tree	FJ2490.obj
FMA31747	lower lobe part of right bronchial tree	FJ2492.obj
FMA31747	lower lobe part of right bronchial tree	FJ2491.obj
FMA31747	lower lobe part of right bronchial tree	FJ2456.obj
FMA31747	lower lobe part of right bronchial tree	FJ2455.obj
FMA31747	lower lobe part of right bronchial tree	FJ2488.obj
FMA31747	lower lobe part of right bronchial tree	FJ2494.obj
FMA31747	lower lobe part of right bronchial tree	FJ2493.obj
FMA31747	lower lobe part of right bronchial tree	FJ2452.obj
FMA68221	right posterior basal segmental bronchial tree	FJ2470.obj
FMA68221	right posterior basal segmental bronchial tree	FJ2481.obj
FMA68221	right posterior basal segmental bronchial tree	FJ2457.obj
FMA68221	right posterior basal segmental bronchial tree	FJ2487.obj
FMA68221	right posterior basal segmental bronchial tree	FJ2486.obj
FMA68221	right posterior basal segmental bronchial tree	FJ2489.obj
FMA68216	right superior segmental bronchial tree	FJ2502.obj
FMA68216	right superior segmental bronchial tree	FJ2501.obj
FMA68216	right superior segmental bronchial tree	FJ2459.obj
FMA68216	right superior segmental bronchial tree	FJ2498.obj
FMA68216	right superior segmental bronchial tree	FJ2497.obj
FMA68216	right superior segmental bronchial tree	FJ2500.obj
FMA68216	right superior segmental bronchial tree	FJ2499.obj
FMA68216	right superior segmental bronchial tree	FJ2496.obj
FMA68216	right superior segmental bronchial tree	FJ2495.obj
FMA68418	right main bronchus proper	FJ2539.obj
FMA26662	left bronchial tree	FJ2447.obj
FMA26662	left bronchial tree	FJ2469.obj
FMA26662	left bronchial tree	FJ2468.obj
FMA26662	left bronchial tree	FJ2443.obj
FMA26662	left bronchial tree	FJ2465.obj
FMA26662	left bronchial tree	FJ2476.obj
FMA26662	left bronchial tree	FJ2475.obj
FMA26662	left bronchial tree	FJ2467.obj
FMA26662	left bronchial tree	FJ2478.obj
FMA26662	left bronchial tree	FJ2466.obj
FMA26662	left bronchial tree	FJ2477.obj
FMA26662	left bronchial tree	FJ2472.obj
FMA26662	left bronchial tree	FJ2471.obj
FMA26662	left bronchial tree	FJ2441.obj
FMA26662	left bronchial tree	FJ2540.obj
FMA26662	left bronchial tree	FJ2474.obj
FMA26662	left bronchial tree	FJ2473.obj
FMA7396	left main bronchus	FJ2450.obj
FMA31748	lower lobe part of left bronchial tree	FJ2480.obj
FMA31748	lower lobe part of left bronchial tree	FJ2528.obj
FMA31748	lower lobe part of left bronchial tree	FJ2527.obj
FMA31748	lower lobe part of left bronchial tree	FJ2529.obj
FMA31748	lower lobe part of left bronchial tree	FJ2446.obj
FMA31748	lower lobe part of left bronchial tree	FJ2479.obj
FMA31748	lower lobe part of left bronchial tree	FJ2534.obj
FMA31748	lower lobe part of left bronchial tree	FJ2448.obj
FMA31748	lower lobe part of left bronchial tree	FJ2531.obj
FMA31748	lower lobe part of left bronchial tree	FJ2530.obj
FMA31748	lower lobe part of left bronchial tree	FJ2445.obj
FMA31748	lower lobe part of left bronchial tree	FJ2533.obj
FMA31748	lower lobe part of left bronchial tree	FJ2532.obj
FMA31748	lower lobe part of left bronchial tree	FJ2483.obj
FMA31748	lower lobe part of left bronchial tree	FJ2482.obj
FMA31748	lower lobe part of left bronchial tree	FJ2485.obj
FMA31748	lower lobe part of left bronchial tree	FJ2484.obj
FMA68230	left medial basal segmental bronchial tree	FJ2537.obj
FMA68230	left medial basal segmental bronchial tree	FJ2442.obj
FMA68231	left anterior basal segmental bronchial tree	FJ2538.obj
FMA68231	left anterior basal segmental bronchial tree	FJ2535.obj
FMA68231	left anterior basal segmental bronchial tree	FJ2536.obj
FMA7394	trachea	FJ2541.obj
FMA7363	right lateral basal bronchopulmonary segment	FJ3062.obj
FMA7363	right lateral basal bronchopulmonary segment	FJ3061.obj
FMA7363	right lateral basal bronchopulmonary segment	FJ3060.obj
FMA7363	right lateral basal bronchopulmonary segment	FJ3059.obj
FMA68220	right lateral basal segmental bronchial tree	FJ2490.obj
FMA68220	right lateral basal segmental bronchial tree	FJ2492.obj
FMA68220	right lateral basal segmental bronchial tree	FJ2491.obj
FMA68220	right lateral basal segmental bronchial tree	FJ2455.obj
FMA7365	right medial basal bronchopulmonary segment	FJ3055.obj
FMA7365	right medial basal bronchopulmonary segment	FJ3054.obj
FMA68218	right medial basal segmental bronchial tree	FJ2456.obj
FMA68218	right medial basal segmental bronchial tree	FJ2488.obj
FMA7366	right superior bronchopulmonary segment	FJ3051.obj
FMA7366	right superior bronchopulmonary segment	FJ3050.obj
FMA7366	right superior bronchopulmonary segment	FJ3052.obj
FMA7366	right superior bronchopulmonary segment	FJ3063.obj
FMA7366	right superior bronchopulmonary segment	FJ2502.obj
FMA7366	right superior bronchopulmonary segment	FJ2997.obj
FMA7366	right superior bronchopulmonary segment	FJ2501.obj
FMA7366	right superior bronchopulmonary segment	FJ2996.obj
FMA7366	right superior bronchopulmonary segment	FJ2999.obj
FMA7366	right superior bronchopulmonary segment	FJ2459.obj
FMA7366	right superior bronchopulmonary segment	FJ2998.obj
FMA7366	right superior bronchopulmonary segment	FJ2498.obj
FMA7366	right superior bronchopulmonary segment	FJ2993.obj
FMA7366	right superior bronchopulmonary segment	FJ2497.obj
FMA7366	right superior bronchopulmonary segment	FJ2992.obj
FMA7366	right superior bronchopulmonary segment	FJ2500.obj
FMA7366	right superior bronchopulmonary segment	FJ2995.obj
FMA7366	right superior bronchopulmonary segment	FJ2499.obj
FMA7366	right superior bronchopulmonary segment	FJ2994.obj
FMA7366	right superior bronchopulmonary segment	FJ3066.obj
FMA7366	right superior bronchopulmonary segment	FJ3065.obj
FMA7366	right superior bronchopulmonary segment	FJ2496.obj
FMA7366	right superior bronchopulmonary segment	FJ2991.obj
FMA7366	right superior bronchopulmonary segment	FJ2495.obj
FMA7364	right anterior basal bronchopulmonary segment	FJ3049.obj
FMA7364	right anterior basal bronchopulmonary segment	FJ3056.obj
FMA68321	right anterior basal segmental bronchial tree	FJ2494.obj
FMA68321	right anterior basal segmental bronchial tree	FJ2493.obj
FMA68321	right anterior basal segmental bronchial tree	FJ2452.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ2470.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ2481.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3041.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ2457.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ2487.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3048.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ2486.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3047.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3058.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ2489.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3044.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3043.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3046.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3057.obj
FMA7362	right posterior basal bronchopulmonary segment	FJ3045.obj
FMA7333	upper lobe of right lung	FJ2973.obj
FMA7339	right posterior bronchopulmonary segment	FJ3070.obj
FMA7339	right posterior bronchopulmonary segment	FJ2517.obj
FMA7339	right posterior bronchopulmonary segment	FJ2516.obj
FMA7339	right posterior bronchopulmonary segment	FJ2519.obj
FMA7339	right posterior bronchopulmonary segment	FJ2518.obj
FMA7339	right posterior bronchopulmonary segment	FJ2458.obj
FMA7339	right posterior bronchopulmonary segment	FJ2515.obj
FMA7339	right posterior bronchopulmonary segment	FJ3026.obj
FMA7339	right posterior bronchopulmonary segment	FJ3025.obj
FMA7339	right posterior bronchopulmonary segment	FJ3069.obj
FMA7339	right posterior bronchopulmonary segment	FJ3022.obj
FMA7339	right posterior bronchopulmonary segment	FJ3024.obj
FMA7339	right posterior bronchopulmonary segment	FJ3023.obj
FMA31744	upper lobe part of right bronchial tree	FJ2509.obj
FMA31744	upper lobe part of right bronchial tree	FJ2513.obj
FMA31744	upper lobe part of right bronchial tree	FJ2524.obj
FMA31744	upper lobe part of right bronchial tree	FJ2512.obj
FMA31744	upper lobe part of right bronchial tree	FJ2523.obj
FMA31744	upper lobe part of right bronchial tree	FJ2526.obj
FMA31744	upper lobe part of right bronchial tree	FJ2514.obj
FMA31744	upper lobe part of right bronchial tree	FJ2525.obj
FMA31744	upper lobe part of right bronchial tree	FJ2454.obj
FMA31744	upper lobe part of right bronchial tree	FJ2520.obj
FMA31744	upper lobe part of right bronchial tree	FJ2453.obj
FMA31744	upper lobe part of right bronchial tree	FJ2511.obj
FMA31744	upper lobe part of right bronchial tree	FJ2522.obj
FMA31744	upper lobe part of right bronchial tree	FJ2510.obj
FMA31744	upper lobe part of right bronchial tree	FJ2521.obj
FMA68213	right posterior segmental bronchial tree	FJ2517.obj
FMA68213	right posterior segmental bronchial tree	FJ2516.obj
FMA68213	right posterior segmental bronchial tree	FJ2519.obj
FMA68213	right posterior segmental bronchial tree	FJ2518.obj
FMA68213	right posterior segmental bronchial tree	FJ2458.obj
FMA68213	right posterior segmental bronchial tree	FJ2515.obj
FMA7338	right apical bronchopulmonary segment	FJ3031.obj
FMA7338	right apical bronchopulmonary segment	FJ3042.obj
FMA7338	right apical bronchopulmonary segment	FJ3053.obj
FMA7338	right apical bronchopulmonary segment	FJ3064.obj
FMA7338	right apical bronchopulmonary segment	FJ3068.obj
FMA7338	right apical bronchopulmonary segment	FJ3067.obj
FMA68211	right apical segmental bronchial tree	FJ2524.obj
FMA68211	right apical segmental bronchial tree	FJ2523.obj
FMA68211	right apical segmental bronchial tree	FJ2526.obj
FMA68211	right apical segmental bronchial tree	FJ2525.obj
FMA68211	right apical segmental bronchial tree	FJ2454.obj
FMA68211	right apical segmental bronchial tree	FJ2520.obj
FMA68211	right apical segmental bronchial tree	FJ2522.obj
FMA68211	right apical segmental bronchial tree	FJ2521.obj
FMA7359	right anterior bronchopulmonary segment	FJ3029.obj
FMA7359	right anterior bronchopulmonary segment	FJ3028.obj
FMA7359	right anterior bronchopulmonary segment	FJ3027.obj
FMA7359	right anterior bronchopulmonary segment	FJ3021.obj
FMA68212	right anterior segmental bronchial tree	FJ2513.obj
FMA68212	right anterior segmental bronchial tree	FJ2512.obj
FMA68212	right anterior segmental bronchial tree	FJ2514.obj
FMA68212	right anterior segmental bronchial tree	FJ2453.obj
FMA68212	right anterior segmental bronchial tree	FJ2511.obj
FMA68212	right anterior segmental bronchial tree	FJ2510.obj
FMA68212	right anterior segmental bronchial tree	FJ2509.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3051.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3062.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3050.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3061.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3041.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3052.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3063.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3060.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3048.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3059.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3047.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3058.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3049.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3044.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3055.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3066.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3043.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3054.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3065.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3046.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3057.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3045.obj
FMA68003	intrapulmonary part of right inferior pulmonary vein	FJ3056.obj
FMA68214	medial segmental bronchial tree	FJ2506.obj
FMA68214	medial segmental bronchial tree	FJ2508.obj
FMA68214	medial segmental bronchial tree	FJ2507.obj
FMA68214	medial segmental bronchial tree	FJ2451.obj
FMA68215	lateral segmental bronchial tree	FJ2505.obj
FMA68215	lateral segmental bronchial tree	FJ2449.obj
FMA68215	lateral segmental bronchial tree	FJ2504.obj
FMA68215	lateral segmental bronchial tree	FJ2503.obj
FMA10951	inferior vena cava	FJ3659.obj
FMA10951	inferior vena cava	FJ3441.obj
FMA14336	left renal vein	FJ3477.obj
FMA14336	left renal vein	FJ3478.obj
FMA14345	left testicular vein	FJ3533.obj
FMA14335	right renal vein	FJ3577.obj
FMA14335	right renal vein	FJ3578.obj
FMA78121	superior phrenic vein	FJ3649.obj
FMA78121	superior phrenic vein	FJ3648.obj
FMA78121	superior phrenic vein	FJ3654.obj
FMA78121	superior phrenic vein	FJ3652.obj
FMA78121	superior phrenic vein	FJ3653.obj
FMA78121	superior phrenic vein	FJ3650.obj
FMA78121	superior phrenic vein	FJ3651.obj
FMA21388	left common iliac vein	FJ3465.obj
FMA18904	left iliolumbar vein	FJ3510.obj
FMA18888	left internal iliac vein	FJ3471.obj
FMA18888	left internal iliac vein	FJ3470.obj
FMA18888	left internal iliac vein	FJ3469.obj
FMA18913	left inferior gluteal vein	FJ3513.obj
FMA18907	left lateral sacral vein	FJ3526.obj
FMA18919	left internal pudendal vein	FJ3525.obj
FMA18910	left superior gluteal vein	FJ3531.obj
FMA21386	left superficial dorsal vein of penis	FJ3426.obj
FMA18916	left obturator vein	FJ3527.obj
FMA77168	median sacral vein	FJ3541.obj
FMA18886	left external iliac vein	FJ3524.obj
FMA18886	left external iliac vein	FJ3522.obj
FMA18886	left external iliac vein	FJ3523.obj
FMA18886	left external iliac vein	FJ3484.obj
FMA44341	left superficial epigastric vein	FJ2122.obj
FMA21164	left inferior epigastric vein	FJ3512.obj
FMA21189	left femoral vein	FJ2102.obj
FMA21380	left great saphenous vein	FJ2103.obj
FMA44882	dorsal venous arch of left foot	FJ2060.obj
FMA44882	dorsal venous arch of left foot	FJ2059.obj
newnode2577366	left dorsal metatarsal vein	FJ2186.obj
FMA70917	left dorsal digital veins	FJ2185.obj
FMA51043	left deep femoral vein	FJ2099.obj
FMA44919	left medial circumflex femoral vein	FJ2189.obj
newnode8493794	perforating vein of left leg	FJ2190.obj
FMA44922	left lateral circumflex femoral vein	FJ2188.obj
FMA44329	left popliteal vein	FJ2117.obj
FMA44335	left small saphenous vein	FJ2121.obj
FMA44888	left genicular vein	FJ2108.obj
FMA44888	left genicular vein	FJ2107.obj
FMA44888	left genicular vein	FJ2124.obj
FMA44888	left genicular vein	FJ2125.obj
FMA44337	left anterior tibial vein	FJ2183.obj
FMA44337	left anterior tibial vein	FJ2097.obj
FMA44339	left posterior tibial vein	FJ2118.obj
FMA44884	plantar venous arch of left foot	FJ2128.obj
FMA44884	plantar venous arch of left foot	FJ2113.obj
FMA44884	plantar venous arch of left foot	FJ2115.obj
newnode8749217	left plantar metatarsal vein	FJ2191.obj
FMA70922	perforating veins of left foot	FJ2119.obj
FMA70922	perforating veins of left foot	FJ2100.obj
FMA70919	left plantar digital veins	FJ2120.obj
FMA44886	left fibular vein	FJ2184.obj
FMA44886	left fibular vein	FJ2187.obj
FMA21387	right common iliac vein	FJ3566.obj
FMA18887	right internal iliac vein	FJ3607.obj
FMA18887	right internal iliac vein	FJ3570.obj
FMA18887	right internal iliac vein	FJ3608.obj
FMA18887	right internal iliac vein	FJ3609.obj
FMA18887	right internal iliac vein	FJ3571.obj
FMA18887	right internal iliac vein	FJ3572.obj
FMA18912	right inferior gluteal vein	FJ3606.obj
FMA18915	right obturator vein	FJ3612.obj
FMA18906	right lateral sacral vein	FJ3611.obj
FMA21384	superficial dorsal vein of penis	FJ2208.obj
FMA18918	right internal pudendal vein	FJ3610.obj
FMA21354	deep dorsal vein of penis	FJ2056.obj
FMA21385	right superficial dorsal vein of penis	FJ3637.obj
FMA18909	right superior gluteal vein	FJ3616.obj
FMA18885	right external iliac vein	FJ3568.obj
FMA44340	right superficial epigastric vein	FJ2178.obj
FMA21163	right inferior epigastric vein	FJ3605.obj
FMA21188	right femoral vein	FJ2144.obj
FMA21379	right great saphenous vein	FJ2145.obj
FMA44881	dorsal venous arch of right foot	FJ2061.obj
FMA44881	dorsal venous arch of right foot	FJ2062.obj
newnode3866089	right dorsal metatarsal vein	FJ2199.obj
newnode2873313	right dorsal digital veins	FJ2198.obj
FMA44328	right popliteal vein	FJ2171.obj
FMA44885	right fibular vein	FJ2194.obj
FMA44885	right fibular vein	FJ2200.obj
FMA44336	right anterior tibial vein	FJ2193.obj
FMA44336	right anterior tibial vein	FJ2132.obj
FMA44338	right posterior tibial vein	FJ2173.obj
FMA44883	plantar venous arch of right foot	FJ2160.obj
FMA44883	plantar venous arch of right foot	FJ2129.obj
FMA44883	plantar venous arch of right foot	FJ2165.obj
newnode5893775	right plantar metatarsal vein	FJ2207.obj
newnode7788754	right plantar digital veins	FJ2175.obj
newnode3367554	perforating veins of right foot	FJ2138.obj
newnode3367554	perforating veins of right foot	FJ2174.obj
FMA44334	right small saphenous vein	FJ2176.obj
FMA44887	right genicular vein	FJ2182.obj
FMA44887	right genicular vein	FJ2181.obj
FMA44887	right genicular vein	FJ2151.obj
FMA44887	right genicular vein	FJ2153.obj
FMA51042	right deep femoral vein	FJ2135.obj
FMA44920	right lateral circumflex femoral vein	FJ2201.obj
newnode3623451	perforating vein of right leg	FJ2192.obj
FMA44918	right medial circumflex femoral vein	FJ2202.obj
FMA18903	right iliolumbar vein	FJ3603.obj
FMA14343	right suprarenal vein	FJ3580.obj
FMA14349	left suprarenal vein	FJ3480.obj
FMA68068	inferior phrenic vein	FJ3448.obj
FMA68068	inferior phrenic vein	FJ3447.obj
FMA68068	inferior phrenic vein	FJ3449.obj
FMA68068	inferior phrenic vein	FJ3451.obj
FMA68068	inferior phrenic vein	FJ3450.obj
FMA68068	inferior phrenic vein	FJ3452.obj
FMA14338	right hepatic vein	FJ2416.obj
FMA15798	anterior superior segmental tributary of right hepatic vein	FJ3121.obj
FMA15797	posterior inferior segmental tributary of right hepatic vein	FJ3118.obj
FMA15797	posterior inferior segmental tributary of right hepatic vein	FJ3120.obj
FMA15796	posterior superior segmental tributary of right hepatic vein	FJ3119.obj
FMA14340	middle hepatic vein	FJ2414.obj
FMA15800	anterior inferior segmental tributary of middle hepatic vein	FJ3083.obj
FMA15800	anterior inferior segmental tributary of middle hepatic vein	FJ3086.obj
FMA15801	medial inferior segmental tributary of middle hepatic vein	FJ3084.obj
FMA15801	medial inferior segmental tributary of middle hepatic vein	FJ3085.obj
FMA14339	left hepatic vein	FJ2415.obj
FMA15804	lateral inferior segmental tributary of left hepatic vein	FJ3097.obj
FMA15804	lateral inferior segmental tributary of left hepatic vein	FJ3099.obj
FMA15804	lateral inferior segmental tributary of left hepatic vein	FJ3100.obj
FMA15802	medial superior segmental tributary of left hepatic vein	FJ3101.obj
FMA15803	lateral superior segmental tributary of left hepatic vein	FJ3098.obj
FMA14341	right testicular vein	FJ3618.obj
FMA4720	superior vena cava	FJ3645.obj
FMA4944	hemiazygos vein	FJ3434.obj
FMA4843	left ascending lumbar vein	FJ3589.obj
newnode6736911	left lumbar veins	FJ3631.obj
FMA4951	left subcostal vein	FJ1987.obj
FMA4797	left superior intercostal vein	FJ1986.obj
FMA4751	right brachiocephalic vein	FJ3583.obj
FMA4755	right subclavian vein	FJ3587.obj
FMA13330	right axillary vein	FJ2269.obj
FMA77954	right anterior circumflex humeral vein	FJ2265.obj
FMA13325	right cephalic vein	FJ2272.obj
FMA62506	dorsal venous network of right hand	FJ2280.obj
FMA22935	right medial brachial vein	FJ2341.obj
FMA22951	right ulnar vein	FJ2312.obj
FMA22912	right deep palmar venous arch	FJ2281.obj
FMA22920	right palmar metacarpal vein	FJ2290.obj
FMA22920	right palmar metacarpal vein	FJ2350.obj
FMA22920	right palmar metacarpal vein	FJ2353.obj
FMA22915	right superficial palmar venous arch	FJ2301.obj
newnode1680581	proper palmar digital vein of right little finger	FJ2360.obj
newnode1680581	proper palmar digital vein of right little finger	FJ2349.obj
newnode1680581	proper palmar digital vein of right little finger	FJ2351.obj
newnode3752353	right common palmar digital vein	FJ2352.obj
newnode335938	proper palmar digital vein of right middle finger	FJ2357.obj
newnode335938	proper palmar digital vein of right middle finger	FJ2356.obj
newnode3236066	proper palmar digital vein of right ring finger	FJ2359.obj
newnode3236066	proper palmar digital vein of right ring finger	FJ2358.obj
newnode3724859	proper palmar digital vein of right index finger	FJ2355.obj
newnode3724859	proper palmar digital vein of right index finger	FJ2354.obj
FMA22948	right radial vein	FJ2296.obj
FMA22909	right basilic vein	FJ2270.obj
FMA22964	right median cubital vein	FJ2287.obj
FMA22968	right median antebrachial vein	FJ2286.obj
FMA77949	right circumflex scapular vein	FJ2274.obj
FMA23114	right subscapular vein	FJ2299.obj
FMA71214	right thoracodorsal vein	FJ2306.obj
FMA71211	right lateral thoracic vein	FJ2285.obj
FMA50859	right suprascapular vein	FJ2302.obj
FMA4754	right internal jugular vein	FJ3585.obj
FMA4758	right internal thoracic vein	FJ1993.obj
FMA4772	right musculophrenic vein	FJ1996.obj
FMA4838	azygos vein	FJ3416.obj
FMA5011	accessory hemiazygos vein	FJ1981.obj
FMA70839	left anterior intercostal veins	FJ1985.obj
FMA4877	right superior intercostal vein	FJ1991.obj
newnode1566716	right anterior intercostal veins	FJ1994.obj
FMA4950	right ascending lumbar vein	FJ3493.obj
FMA4844	right subcostal vein	FJ1995.obj
newnode9383466	right lumbar veins	FJ3635.obj
FMA4761	left brachiocephalic vein	FJ3482.obj
FMA4763	left subclavian vein	FJ3486.obj
FMA50860	left suprascapular vein	FJ2250.obj
FMA13331	left axillary vein	FJ2217.obj
FMA77955	left anterior circumflex humeral vein	FJ2213.obj
FMA22910	left basilic vein	FJ2218.obj
FMA22965	left median cubital vein	FJ2235.obj
FMA22969	left median antebrachial vein	FJ2234.obj
FMA13326	left cephalic vein	FJ2220.obj
FMA62507	dorsal venous network of left hand	FJ2228.obj
FMA22936	left medial brachial vein	FJ2313.obj
FMA22949	left radial vein	FJ2244.obj
FMA22952	left ulnar vein	FJ2260.obj
FMA22913	left deep palmar venous arch	FJ2229.obj
FMA22921	left palmar metacarpal vein	FJ2238.obj
FMA22921	left palmar metacarpal vein	FJ2323.obj
FMA22921	left palmar metacarpal vein	FJ2320.obj
FMA22916	left superficial palmar venous arch	FJ2249.obj
newnode2584901	proper palmar digital vein of left middle finger	FJ2326.obj
newnode2584901	proper palmar digital vein of left middle finger	FJ2340.obj
newnode7632083	proper palmar digital vein of left index finger	FJ2325.obj
newnode7632083	proper palmar digital vein of left index finger	FJ2324.obj
newnode3724729	left common palmar digital vein	FJ2322.obj
